Date,SEMA.MI
2010-10-11,22.079999923706055
2010-10-12,21.94499969482422
2010-10-13,22.225000381469727
2010-10-14,22.15999984741211
2010-10-15,22.139999389648438
2010-10-18,22.094999313354492
2010-10-19,22.1200008392334
2010-10-20,22.0
2010-10-21,21.924999237060547
2010-10-22,21.94499969482422
2010-10-25,22.114999771118164
2010-10-26,22.219999313354492
2010-10-27,22.0
2010-10-28,22.049999237060547
2010-10-29,21.985000610351562
2010-11-01,22.31999969482422
2010-11-02,22.280000686645508
2010-11-03,22.3700008392334
2010-11-04,22.559999465942383
2010-11-05,22.799999237060547
2010-11-08,22.915000915527344
2010-11-09,23.079999923706055
2010-11-10,23.149999618530273
2010-11-11,23.094999313354492
2010-11-12,22.78499984741211
2010-11-15,22.690000534057617
2010-11-16,22.420000076293945
2010-11-17,22.420000076293945
2010-11-18,22.774999618530273
2010-11-19,22.540000915527344
2010-11-22,22.719999313354492
2010-11-23,22.43000030517578
2010-11-24,22.704999923706055
2010-11-25,22.934999465942383
2010-11-26,22.700000762939453
2010-11-29,22.8700008392334
2010-11-30,22.934999465942383
2010-12-01,23.235000610351562
2010-12-02,23.43000030517578
2010-12-03,23.30500030517578
2010-12-06,23.43000030517578
2010-12-07,23.655000686645508
2010-12-08,23.399999618530273
2010-12-09,23.53499984741211
2010-12-10,23.450000762939453
2010-12-13,23.385000228881836
2010-12-14,23.329999923706055
2010-12-15,23.424999237060547
2010-12-16,23.399999618530273
2010-12-17,23.375
2010-12-20,23.594999313354492
2010-12-21,23.8700008392334
2010-12-22,23.885000228881836
2010-12-23,24.014999389648438
2010-12-24,
2010-12-27,23.90999984741211
2010-12-28,23.875
2010-12-29,24.094999313354492
2010-12-30,24.065000534057617
2010-12-31,
2011-01-03,24.334999084472656
2011-01-04,24.290000915527344
2011-01-05,24.334999084472656
2011-01-06,24.71500015258789
2011-01-07,24.649999618530273
2011-01-10,24.575000762939453
2011-01-11,24.600000381469727
2011-01-12,24.899999618530273
2011-01-13,24.329999923706055
2011-01-14,24.114999771118164
2011-01-17,24.225000381469727
2011-01-18,24.1299991607666
2011-01-19,23.90999984741211
2011-01-20,23.520000457763672
2011-01-21,23.469999313354492
2011-01-24,23.100000381469727
2011-01-25,23.0049991607666
2011-01-26,23.274999618530273
2011-01-27,23.190000534057617
2011-01-28,22.905000686645508
2011-01-31,22.670000076293945
2011-02-01,22.844999313354492
2011-02-02,22.875
2011-02-03,22.94499969482422
2011-02-04,23.200000762939453
2011-02-07,23.135000228881836
2011-02-08,22.94499969482422
2011-02-09,22.399999618530273
2011-02-10,22.030000686645508
2011-02-11,22.375
2011-02-14,22.645000457763672
2011-02-15,22.6200008392334
2011-02-16,22.729999542236328
2011-02-17,22.729999542236328
2011-02-18,22.7549991607666
2011-02-21,22.725000381469727
2011-02-22,22.28499984741211
2011-02-23,21.905000686645508
2011-02-24,21.68000030517578
2011-02-25,21.93000030517578
2011-02-28,22.125
2011-03-01,22.290000915527344
2011-03-02,22.139999389648438
2011-03-03,22.354999542236328
2011-03-04,22.540000915527344
2011-03-07,22.30500030517578
2011-03-08,22.459999084472656
2011-03-09,22.540000915527344
2011-03-10,22.540000915527344
2011-03-11,22.079999923706055
2011-03-14,21.94499969482422
2011-03-15,21.4950008392334
2011-03-16,21.614999771118164
2011-03-17,21.625
2011-03-18,21.364999771118164
2011-03-21,21.655000686645508
2011-03-22,21.655000686645508
2011-03-23,21.75
2011-03-24,22.28499984741211
2011-03-25,22.420000076293945
2011-03-28,22.420000076293945
2011-03-29,22.424999237060547
2011-03-30,22.424999237060547
2011-03-31,22.809999465942383
2011-04-01,23.114999771118164
2011-04-04,23.34000015258789
2011-04-05,23.385000228881836
2011-04-06,23.325000762939453
2011-04-07,23.21500015258789
2011-04-08,23.1200008392334
2011-04-11,23.030000686645508
2011-04-12,22.614999771118164
2011-04-13,22.614999771118164
2011-04-14,22.604999542236328
2011-04-15,22.559999465942383
2011-04-18,22.635000228881836
2011-04-19,22.524999618530273
2011-04-20,22.889999389648438
2011-04-21,22.94499969482422
2011-04-26,22.969999313354492
2011-04-27,22.780000686645508
2011-04-28,22.44499969482422
2011-04-29,22.3799991607666
2011-05-02,22.6299991607666
2011-05-03,22.6299991607666
2011-05-04,21.75
2011-05-05,21.75
2011-05-06,21.75
2011-05-09,22.40999984741211
2011-05-10,22.614999771118164
2011-05-11,22.549999237060547
2011-05-12,22.549999237060547
2011-05-13,22.274999618530273
2011-05-16,22.274999618530273
2011-05-17,22.15999984741211
2011-05-18,22.350000381469727
2011-05-19,22.264999389648438
2011-05-20,22.264999389648438
2011-05-23,21.96500015258789
2011-05-24,22.010000228881836
2011-05-25,22.145000457763672
2011-05-26,22.145000457763672
2011-05-27,22.329999923706055
2011-05-30,22.3799991607666
2011-05-31,22.485000610351562
2011-06-01,22.389999389648438
2011-06-02,22.389999389648438
2011-06-03,22.0
2011-06-06,21.770000457763672
2011-06-07,21.81999969482422
2011-06-08,21.78499984741211
2011-06-09,21.905000686645508
2011-06-10,21.905000686645508
2011-06-13,21.905000686645508
2011-06-14,21.854999542236328
2011-06-15,21.860000610351562
2011-06-16,21.799999237060547
2011-06-17,21.65999984741211
2011-06-20,21.415000915527344
2011-06-21,21.415000915527344
2011-06-22,21.415000915527344
2011-06-23,21.489999771118164
2011-06-24,21.760000228881836
2011-06-27,21.709999084472656
2011-06-28,21.719999313354492
2011-06-29,21.719999313354492
2011-06-30,22.06999969482422
2011-07-01,22.354999542236328
2011-07-04,22.354999542236328
2011-07-05,22.489999771118164
2011-07-06,22.584999084472656
2011-07-07,22.885000228881836
2011-07-08,22.639999389648438
2011-07-11,22.665000915527344
2011-07-12,22.489999771118164
2011-07-13,22.489999771118164
2011-07-14,22.489999771118164
2011-07-15,22.420000076293945
2011-07-18,22.30500030517578
2011-07-19,22.30500030517578
2011-07-20,22.3700008392334
2011-07-21,22.2549991607666
2011-07-22,22.485000610351562
2011-07-25,22.219999313354492
2011-07-26,22.389999389648438
2011-07-27,22.225000381469727
2011-07-28,22.385000228881836
2011-07-29,22.385000228881836
2011-08-01,22.30500030517578
2011-08-02,22.06999969482422
2011-08-03,21.65999984741211
2011-08-04,21.100000381469727
2011-08-05,20.674999237060547
2011-08-08,19.440000534057617
2011-08-09,18.719999313354492
2011-08-10,18.760000228881836
2011-08-11,18.864999771118164
2011-08-12,19.225000381469727
2011-08-15,
2011-08-16,19.65999984741211
2011-08-17,19.65999984741211
2011-08-18,19.0
2011-08-19,18.780000686645508
2011-08-22,18.7549991607666
2011-08-23,18.7549991607666
2011-08-24,18.8799991607666
2011-08-25,18.979999542236328
2011-08-26,18.834999084472656
2011-08-29,19.229999542236328
2011-08-30,19.475000381469727
2011-08-31,20.014999389648438
2011-09-01,20.510000228881836
2011-09-02,20.079999923706055
2011-09-05,19.479999542236328
2011-09-06,19.395000457763672
2011-09-07,20.19499969482422
2011-09-08,20.3799991607666
2011-09-09,20.204999923706055
2011-09-12,20.204999923706055
2011-09-13,19.625
2011-09-14,19.625
2011-09-15,19.639999389648438
2011-09-16,19.770000457763672
2011-09-19,19.770000457763672
2011-09-20,19.770000457763672
2011-09-21,19.334999084472656
2011-09-22,18.155000686645508
2011-09-23,18.155000686645508
2011-09-26,17.844999313354492
2011-09-27,18.729999542236328
2011-09-28,18.635000228881836
2011-09-29,18.545000076293945
2011-09-30,18.200000762939453
2011-10-03,17.90999984741211
2011-10-04,17.5
2011-10-05,17.65999984741211
2011-10-06,18.25
2011-10-07,18.25
2011-10-10,18.25
2011-10-11,18.780000686645508
2011-10-12,18.780000686645508
2011-10-13,19.020000457763672
2011-10-14,19.020000457763672
2011-10-17,19.209999084472656
2011-10-18,18.8700008392334
2011-10-19,19.25
2011-10-20,18.899999618530273
2011-10-21,18.899999618530273
2011-10-24,19.540000915527344
2011-10-25,19.34000015258789
2011-10-26,19.59000015258789
2011-10-27,20.020000457763672
2011-10-28,19.969999313354492
2011-10-31,19.969999313354492
2011-11-01,19.614999771118164
2011-11-02,19.940000534057617
2011-11-03,20.204999923706055
2011-11-04,20.075000762939453
2011-11-07,20.18000030517578
2011-11-08,20.344999313354492
2011-11-09,20.079999923706055
2011-11-10,19.81999969482422
2011-11-11,19.979999542236328
2011-11-14,20.059999465942383
2011-11-15,19.969999313354492
2011-11-16,19.985000610351562
2011-11-17,19.844999313354492
2011-11-18,19.46500015258789
2011-11-21,18.65999984741211
2011-11-22,18.780000686645508
2011-11-23,18.700000762939453
2011-11-24,18.799999237060547
2011-11-25,18.764999389648438
2011-11-28,19.110000610351562
2011-11-29,19.290000915527344
2011-11-30,19.799999237060547
2011-12-01,19.8799991607666
2011-12-02,20.200000762939453
2011-12-05,20.375
2011-12-06,20.170000076293945
2011-12-07,20.170000076293945
2011-12-08,20.100000381469727
2011-12-09,19.71500015258789
2011-12-12,19.450000762939453
2011-12-13,19.450000762939453
2011-12-14,19.440000534057617
2011-12-15,19.450000762939453
2011-12-16,19.6200008392334
2011-12-19,19.6200008392334
2011-12-20,19.274999618530273
2011-12-21,19.530000686645508
2011-12-22,19.84000015258789
2011-12-23,20.0
2011-12-27,19.854999542236328
2011-12-28,19.854999542236328
2011-12-29,19.899999618530273
2011-12-30,19.899999618530273
2012-01-02,20.25
2012-01-03,20.420000076293945
2012-01-04,20.510000228881836
2012-01-05,20.469999313354492
2012-01-06,20.739999771118164
2012-01-09,20.739999771118164
2012-01-10,21.094999313354492
2012-01-11,21.100000381469727
2012-01-12,21.30500030517578
2012-01-13,21.18000030517578
2012-01-16,21.075000762939453
2012-01-17,21.649999618530273
2012-01-18,21.514999389648438
2012-01-19,21.809999465942383
2012-01-20,21.899999618530273
2012-01-23,21.934999465942383
2012-01-24,21.729999542236328
2012-01-25,21.729999542236328
2012-01-26,22.049999237060547
2012-01-27,22.0
2012-01-30,21.65999984741211
2012-01-31,21.8700008392334
2012-02-01,22.075000762939453
2012-02-02,22.520000457763672
2012-02-03,22.825000762939453
2012-02-06,22.579999923706055
2012-02-07,22.454999923706055
2012-02-08,22.709999084472656
2012-02-09,22.479999542236328
2012-02-10,22.299999237060547
2012-02-13,22.524999618530273
2012-02-14,22.5
2012-02-15,22.899999618530273
2012-02-16,22.700000762939453
2012-02-17,22.790000915527344
2012-02-20,22.760000228881836
2012-02-21,22.739999771118164
2012-02-22,22.700000762939453
2012-02-23,22.450000762939453
2012-02-24,22.399999618530273
2012-02-27,22.239999771118164
2012-02-28,22.530000686645508
2012-02-29,22.75
2012-03-01,22.864999771118164
2012-03-02,23.049999237060547
2012-03-05,22.90999984741211
2012-03-06,22.21500015258789
2012-03-07,22.25
2012-03-08,22.55500030517578
2012-03-09,22.850000381469727
2012-03-12,22.700000762939453
2012-03-13,23.05500030517578
2012-03-14,23.06999969482422
2012-03-15,23.110000610351562
2012-03-16,23.079999923706055
2012-03-19,22.760000228881836
2012-03-20,22.475000381469727
2012-03-21,22.28499984741211
2012-03-22,22.28499984741211
2012-03-23,22.155000686645508
2012-03-26,22.139999389648438
2012-03-27,22.139999389648438
2012-03-28,22.209999084472656
2012-03-29,22.209999084472656
2012-03-30,22.059999465942383
2012-04-02,22.239999771118164
2012-04-03,22.299999237060547
2012-04-04,22.19499969482422
2012-04-05,22.424999237060547
2012-04-10,21.934999465942383
2012-04-11,21.829999923706055
2012-04-12,22.06999969482422
2012-04-13,22.06999969482422
2012-04-16,22.295000076293945
2012-04-17,22.114999771118164
2012-04-18,22.114999771118164
2012-04-19,22.114999771118164
2012-04-20,22.059999465942383
2012-04-23,22.059999465942383
2012-04-24,22.059999465942383
2012-04-25,21.81999969482422
2012-04-26,21.81999969482422
2012-04-27,21.864999771118164
2012-04-30,21.864999771118164
2012-05-01,
2012-05-02,22.290000915527344
2012-05-03,22.110000610351562
2012-05-04,21.950000762939453
2012-05-07,21.760000228881836
2012-05-08,21.44499969482422
2012-05-09,21.204999923706055
2012-05-10,21.325000762939453
2012-05-11,21.290000915527344
2012-05-14,21.114999771118164
2012-05-15,21.040000915527344
2012-05-16,20.56999969482422
2012-05-17,20.545000076293945
2012-05-18,20.545000076293945
2012-05-21,20.299999237060547
2012-05-22,20.600000381469727
2012-05-23,20.200000762939453
2012-05-24,20.514999389648438
2012-05-25,20.514999389648438
2012-05-28,20.514999389648438
2012-05-29,20.514999389648438
2012-05-30,20.68000030517578
2012-05-31,20.809999465942383
2012-06-01,20.5
2012-06-04,20.1200008392334
2012-06-05,20.270000457763672
2012-06-06,20.405000686645508
2012-06-07,20.405000686645508
2012-06-08,20.639999389648438
2012-06-11,20.799999237060547
2012-06-12,20.799999237060547
2012-06-13,21.25
2012-06-14,20.649999618530273
2012-06-15,20.844999313354492
2012-06-18,20.844999313354492
2012-06-19,21.360000610351562
2012-06-20,21.290000915527344
2012-06-21,21.18000030517578
2012-06-22,20.690000534057617
2012-06-25,20.625
2012-06-26,20.665000915527344
2012-06-27,20.719999313354492
2012-06-28,20.56999969482422
2012-06-29,20.954999923706055
2012-07-02,21.274999618530273
2012-07-03,21.274999618530273
2012-07-04,21.764999389648438
2012-07-05,21.96500015258789
2012-07-06,21.75
2012-07-09,21.674999237060547
2012-07-10,21.84000015258789
2012-07-11,21.600000381469727
2012-07-12,21.295000076293945
2012-07-13,21.604999542236328
2012-07-16,21.71500015258789
2012-07-17,21.735000610351562
2012-07-18,21.665000915527344
2012-07-19,22.020000457763672
2012-07-20,21.905000686645508
2012-07-23,21.440000534057617
2012-07-24,21.40999984741211
2012-07-25,21.489999771118164
2012-07-26,21.475000381469727
2012-07-27,21.610000610351562
2012-07-30,22.014999389648438
2012-07-31,22.40999984741211
2012-08-01,22.299999237060547
2012-08-02,22.104999542236328
2012-08-03,22.350000381469727
2012-08-06,22.334999084472656
2012-08-07,22.540000915527344
2012-08-08,22.549999237060547
2012-08-09,22.979999542236328
2012-08-10,22.895000457763672
2012-08-13,22.604999542236328
2012-08-14,22.8799991607666
2012-08-15,
2012-08-16,22.780000686645508
2012-08-17,22.739999771118164
2012-08-20,22.709999084472656
2012-08-21,22.704999923706055
2012-08-22,22.704999923706055
2012-08-23,22.350000381469727
2012-08-24,22.350000381469727
2012-08-27,22.139999389648438
2012-08-28,21.94499969482422
2012-08-29,21.760000228881836
2012-08-30,21.594999313354492
2012-08-31,21.665000915527344
2012-09-03,21.665000915527344
2012-09-04,21.690000534057617
2012-09-05,21.385000228881836
2012-09-06,21.385000228881836
2012-09-07,22.040000915527344
2012-09-10,21.979999542236328
2012-09-11,21.979999542236328
2012-09-12,21.764999389648438
2012-09-13,21.760000228881836
2012-09-14,22.459999084472656
2012-09-17,22.385000228881836
2012-09-18,22.299999237060547
2012-09-19,22.2450008392334
2012-09-20,22.184999465942383
2012-09-21,22.40999984741211
2012-09-24,22.350000381469727
2012-09-25,22.34000015258789
2012-09-26,22.014999389648438
2012-09-27,22.264999389648438
2012-09-28,22.280000686645508
2012-10-01,22.40999984741211
2012-10-02,22.510000228881836
2012-10-03,22.31999969482422
2012-10-04,22.260000228881836
2012-10-05,22.260000228881836
2012-10-08,22.135000228881836
2012-10-09,22.295000076293945
2012-10-10,22.18000030517578
2012-10-11,22.135000228881836
2012-10-12,22.165000915527344
2012-10-15,22.010000228881836
2012-10-16,22.174999237060547
2012-10-17,22.174999237060547
2012-10-18,22.184999465942383
2012-10-19,22.040000915527344
2012-10-22,22.1299991607666
2012-10-23,21.899999618530273
2012-10-24,22.1299991607666
2012-10-25,22.084999084472656
2012-10-26,21.96500015258789
2012-10-29,22.03499984741211
2012-10-30,22.104999542236328
2012-10-31,21.934999465942383
2012-11-01,22.360000610351562
2012-11-02,22.479999542236328
2012-11-05,22.385000228881836
2012-11-06,22.68000030517578
2012-11-07,22.53499984741211
2012-11-08,22.389999389648438
2012-11-09,22.389999389648438
2012-11-12,22.399999618530273
2012-11-13,22.200000762939453
2012-11-14,22.200000762939453
2012-11-15,21.780000686645508
2012-11-16,21.815000534057617
2012-11-19,21.959999084472656
2012-11-20,22.020000457763672
2012-11-21,22.030000686645508
2012-11-22,22.030000686645508
2012-11-23,22.190000534057617
2012-11-26,22.079999923706055
2012-11-27,22.219999313354492
2012-11-28,22.05500030517578
2012-11-29,22.264999389648438
2012-11-30,22.219999313354492
2012-12-03,22.155000686645508
2012-12-04,22.139999389648438
2012-12-05,22.31999969482422
2012-12-06,22.469999313354492
2012-12-07,22.829999923706055
2012-12-10,23.040000915527344
2012-12-11,22.90999984741211
2012-12-12,22.954999923706055
2012-12-13,22.825000762939453
2012-12-14,22.81999969482422
2012-12-17,22.645000457763672
2012-12-18,22.670000076293945
2012-12-19,22.844999313354492
2012-12-20,22.915000915527344
2012-12-21,22.65999984741211
2012-12-24,
2012-12-27,22.94499969482422
2012-12-28,22.899999618530273
2012-12-31,
2013-01-02,23.655000686645508
2013-01-03,23.934999465942383
2013-01-04,23.850000381469727
2013-01-07,23.735000610351562
2013-01-08,23.44499969482422
2013-01-09,23.735000610351562
2013-01-10,23.6299991607666
2013-01-11,23.139999389648438
2013-01-14,23.1200008392334
2013-01-15,23.139999389648438
2013-01-16,23.149999618530273
2013-01-17,23.260000228881836
2013-01-18,23.225000381469727
2013-01-21,23.2549991607666
2013-01-22,23.21500015258789
2013-01-23,23.204999923706055
2013-01-24,23.1200008392334
2013-01-25,22.655000686645508
2013-01-28,22.6299991607666
2013-01-29,22.764999389648438
2013-01-30,22.684999465942383
2013-01-31,22.56999969482422
2013-02-01,22.56999969482422
2013-02-04,22.600000381469727
2013-02-05,22.6299991607666
2013-02-06,22.520000457763672
2013-02-07,22.55500030517578
2013-02-08,22.78499984741211
2013-02-11,22.71500015258789
2013-02-12,22.674999237060547
2013-02-13,22.790000915527344
2013-02-14,22.895000457763672
2013-02-15,23.0049991607666
2013-02-18,22.780000686645508
2013-02-19,22.915000915527344
2013-02-20,22.915000915527344
2013-02-21,22.584999084472656
2013-02-22,22.735000610351562
2013-02-25,22.764999389648438
2013-02-26,22.809999465942383
2013-02-27,22.834999084472656
2013-02-28,23.030000686645508
2013-03-01,23.049999237060547
2013-03-04,22.825000762939453
2013-03-05,23.020000457763672
2013-03-06,23.19499969482422
2013-03-07,23.149999618530273
2013-03-08,23.424999237060547
2013-03-11,23.325000762939453
2013-03-12,23.280000686645508
2013-03-13,23.05500030517578
2013-03-14,23.1299991607666
2013-03-15,22.78499984741211
2013-03-18,22.770000457763672
2013-03-19,22.6200008392334
2013-03-20,22.614999771118164
2013-03-21,22.604999542236328
2013-03-22,22.475000381469727
2013-03-25,22.68000030517578
2013-03-26,23.405000686645508
2013-03-27,22.9950008392334
2013-03-28,23.0
2013-04-02,23.0
2013-04-03,22.739999771118164
2013-04-04,22.530000686645508
2013-04-05,21.979999542236328
2013-04-08,22.084999084472656
2013-04-09,22.15999984741211
2013-04-10,22.354999542236328
2013-04-11,22.459999084472656
2013-04-12,22.110000610351562
2013-04-15,21.940000534057617
2013-04-16,21.899999618530273
2013-04-17,21.729999542236328
2013-04-18,21.700000762939453
2013-04-19,22.05500030517578
2013-04-22,22.100000381469727
2013-04-23,22.100000381469727
2013-04-24,22.454999923706055
2013-04-25,22.549999237060547
2013-04-26,22.524999618530273
2013-04-29,22.524999618530273
2013-04-30,22.684999465942383
2013-05-01,
2013-05-02,22.540000915527344
2013-05-03,22.93000030517578
2013-05-06,22.940000534057617
2013-05-07,23.049999237060547
2013-05-08,23.104999542236328
2013-05-09,23.200000762939453
2013-05-10,23.184999465942383
2013-05-13,23.06999969482422
2013-05-14,23.104999542236328
2013-05-15,23.295000076293945
2013-05-16,23.30500030517578
2013-05-17,23.415000915527344
2013-05-20,23.360000610351562
2013-05-21,23.329999923706055
2013-05-22,23.385000228881836
2013-05-23,22.729999542236328
2013-05-24,22.594999313354492
2013-05-27,22.68000030517578
2013-05-28,22.850000381469727
2013-05-29,22.5049991607666
2013-05-30,22.18000030517578
2013-05-31,22.09000015258789
2013-06-03,21.770000457763672
2013-06-04,21.940000534057617
2013-06-05,21.424999237060547
2013-06-06,21.25
2013-06-07,21.459999084472656
2013-06-10,21.0
2013-06-11,20.559999465942383
2013-06-12,20.309999465942383
2013-06-13,20.434999465942383
2013-06-14,20.6299991607666
2013-06-17,20.53499984741211
2013-06-18,20.399999618530273
2013-06-19,20.424999237060547
2013-06-20,19.78499984741211
2013-06-21,19.479999542236328
2013-06-24,19.059999465942383
2013-06-25,19.059999465942383
2013-06-26,19.665000915527344
2013-06-27,20.260000228881836
2013-06-28,20.405000686645508
2013-07-01,20.825000762939453
2013-07-02,20.65999984741211
2013-07-03,20.260000228881836
2013-07-04,20.735000610351562
2013-07-05,20.3799991607666
2013-07-08,20.395000457763672
2013-07-09,20.4950008392334
2013-07-10,20.489999771118164
2013-07-11,21.0049991607666
2013-07-12,20.84000015258789
2013-07-15,20.860000610351562
2013-07-16,21.489999771118164
2013-07-17,21.489999771118164
2013-07-18,21.165000915527344
2013-07-19,20.950000762939453
2013-07-22,20.860000610351562
2013-07-23,21.21500015258789
2013-07-24,21.21500015258789
2013-07-25,20.28499984741211
2013-07-26,20.28499984741211
2013-07-29,20.799999237060547
2013-07-30,20.549999237060547
2013-07-31,20.479999542236328
2013-08-01,20.479999542236328
2013-08-02,20.709999084472656
2013-08-05,20.709999084472656
2013-08-06,20.479999542236328
2013-08-07,20.479999542236328
2013-08-08,20.28499984741211
2013-08-09,20.530000686645508
2013-08-12,20.610000610351562
2013-08-13,20.854999542236328
2013-08-14,20.954999923706055
2013-08-15,
2013-08-16,20.709999084472656
2013-08-19,20.299999237060547
2013-08-20,20.299999237060547
2013-08-21,19.770000457763672
2013-08-22,19.770000457763672
2013-08-23,20.014999389648438
2013-08-26,20.075000762939453
2013-08-27,19.649999618530273
2013-08-28,19.6299991607666
2013-08-29,19.6299991607666
2013-08-30,20.149999618530273
2013-09-02,20.149999618530273
2013-09-03,20.149999618530273
2013-09-04,20.149999618530273
2013-09-05,20.75
2013-09-06,21.209999084472656
2013-09-09,21.295000076293945
2013-09-10,21.649999618530273
2013-09-11,21.584999084472656
2013-09-12,21.545000076293945
2013-09-13,21.434999465942383
2013-09-16,21.71500015258789
2013-09-17,21.575000762939453
2013-09-18,21.514999389648438
2013-09-19,22.06999969482422
2013-09-20,21.735000610351562
2013-09-23,21.735000610351562
2013-09-24,21.729999542236328
2013-09-25,21.729999542236328
2013-09-26,21.59000015258789
2013-09-27,21.290000915527344
2013-09-30,21.09000015258789
2013-10-01,21.229999542236328
2013-10-02,21.25
2013-10-03,21.3700008392334
2013-10-04,21.399999618530273
2013-10-07,21.309999465942383
2013-10-08,21.43000030517578
2013-10-09,21.3700008392334
2013-10-10,21.3700008392334
2013-10-11,21.94499969482422
2013-10-14,21.920000076293945
2013-10-15,22.1299991607666
2013-10-16,22.190000534057617
2013-10-17,21.899999618530273
2013-10-18,21.979999542236328
2013-10-21,22.100000381469727
2013-10-22,22.219999313354492
2013-10-23,21.75
2013-10-24,21.520000457763672
2013-10-25,21.549999237060547
2013-10-28,21.719999313354492
2013-10-29,21.850000381469727
2013-10-30,22.049999237060547
2013-10-31,21.96500015258789
2013-11-01,21.975000381469727
2013-11-04,21.979999542236328
2013-11-05,21.889999389648438
2013-11-06,21.889999389648438
2013-11-07,21.889999389648438
2013-11-08,21.540000915527344
2013-11-11,21.5
2013-11-12,21.34000015258789
2013-11-13,21.1299991607666
2013-11-14,21.30500030517578
2013-11-15,21.764999389648438
2013-11-18,22.040000915527344
2013-11-19,21.94499969482422
2013-11-20,21.875
2013-11-21,21.625
2013-11-22,21.5
2013-11-25,21.635000228881836
2013-11-26,21.405000686645508
2013-11-27,21.5
2013-11-28,21.489999771118164
2013-11-29,21.670000076293945
2013-12-02,22.19499969482422
2013-12-03,21.18000030517578
2013-12-04,21.170000076293945
2013-12-05,21.174999237060547
2013-12-06,21.334999084472656
2013-12-09,21.315000534057617
2013-12-10,21.239999771118164
2013-12-11,20.889999389648438
2013-12-12,20.729999542236328
2013-12-13,20.799999237060547
2013-12-16,20.889999389648438
2013-12-17,20.7450008392334
2013-12-18,20.709999084472656
2013-12-19,20.854999542236328
2013-12-20,20.84000015258789
2013-12-23,21.024999618530273
2013-12-24,
2013-12-27,21.024999618530273
2013-12-30,21.100000381469727
2013-12-31,
2014-01-02,21.0049991607666
2014-01-03,20.80500030517578
2014-01-06,20.80500030517578
2014-01-07,20.75
2014-01-08,20.709999084472656
2014-01-09,20.399999618530273
2014-01-10,20.639999389648438
2014-01-13,20.735000610351562
2014-01-14,20.625
2014-01-15,20.875
2014-01-16,20.709999084472656
2014-01-17,20.709999084472656
2014-01-20,20.735000610351562
2014-01-21,20.78499984741211
2014-01-22,20.770000457763672
2014-01-23,20.299999237060547
2014-01-24,19.684999465942383
2014-01-27,19.684999465942383
2014-01-28,19.7450008392334
2014-01-29,19.729999542236328
2014-01-30,19.774999618530273
2014-01-31,19.75
2014-02-03,19.53499984741211
2014-02-04,19.415000915527344
2014-02-05,19.489999771118164
2014-02-06,19.489999771118164
2014-02-07,19.9950008392334
2014-02-10,19.700000762939453
2014-02-11,19.90999984741211
2014-02-12,20.325000762939453
2014-02-13,19.885000228881836
2014-02-14,20.420000076293945
2014-02-17,20.329999923706055
2014-02-18,20.264999389648438
2014-02-19,20.079999923706055
2014-02-20,20.0
2014-02-21,20.149999618530273
2014-02-24,20.1200008392334
2014-02-25,20.1200008392334
2014-02-26,20.1200008392334
2014-02-27,20.389999389648438
2014-02-28,20.19499969482422
2014-03-03,19.815000534057617
2014-03-04,19.815000534057617
2014-03-05,20.190000534057617
2014-03-06,20.350000381469727
2014-03-07,20.19499969482422
2014-03-10,19.899999618530273
2014-03-11,19.96500015258789
2014-03-12,19.559999465942383
2014-03-13,19.424999237060547
2014-03-14,19.485000610351562
2014-03-17,19.610000610351562
2014-03-18,19.704999923706055
2014-03-19,19.739999771118164
2014-03-20,19.649999618530273
2014-03-21,20.079999923706055
2014-03-24,19.969999313354492
2014-03-25,20.270000457763672
2014-03-26,20.399999618530273
2014-03-27,20.6299991607666
2014-03-28,20.639999389648438
2014-03-31,20.899999618530273
2014-04-01,21.014999389648438
2014-04-02,21.094999313354492
2014-04-03,21.094999313354492
2014-04-04,21.200000762939453
2014-04-07,21.235000610351562
2014-04-08,21.399999618530273
2014-04-09,21.399999618530273
2014-04-10,21.399999618530273
2014-04-11,21.045000076293945
2014-04-14,21.25
2014-04-15,20.809999465942383
2014-04-16,20.975000381469727
2014-04-17,21.18000030517578
2014-04-22,21.309999465942383
2014-04-23,21.040000915527344
2014-04-24,21.15999984741211
2014-04-25,20.854999542236328
2014-04-28,20.770000457763672
2014-04-29,21.075000762939453
2014-04-30,20.90999984741211
2014-05-01,
2014-05-02,20.90999984741211
2014-05-05,20.895000457763672
2014-05-06,21.0
2014-05-07,20.94499969482422
2014-05-08,20.94499969482422
2014-05-09,21.360000610351562
2014-05-12,21.579999923706055
2014-05-13,21.700000762939453
2014-05-14,21.94499969482422
2014-05-15,21.764999389648438
2014-05-16,21.899999618530273
2014-05-19,22.020000457763672
2014-05-20,21.950000762939453
2014-05-21,22.059999465942383
2014-05-22,22.204999923706055
2014-05-23,22.270000457763672
2014-05-26,22.225000381469727
2014-05-27,22.06999969482422
2014-05-28,22.200000762939453
2014-05-29,22.200000762939453
2014-05-30,21.959999084472656
2014-06-02,22.040000915527344
2014-06-03,22.139999389648438
2014-06-04,22.06999969482422
2014-06-05,22.239999771118164
2014-06-06,22.225000381469727
2014-06-09,22.530000686645508
2014-06-10,22.71500015258789
2014-06-11,22.65999984741211
2014-06-12,22.68000030517578
2014-06-13,22.68000030517578
2014-06-16,22.579999923706055
2014-06-17,22.524999618530273
2014-06-18,22.450000762939453
2014-06-19,22.575000762939453
2014-06-20,22.53499984741211
2014-06-23,22.485000610351562
